content,time,id,title
['\r\n\t\u3000\u30002016年11月我国纯苯进口统计为17626.72吨，当月进口金额为11533.75万美元，出口统计为4487.48吨，当月出口金额为263.45万美元。\r\n'],"['\r\n   \r\n   ', '2016-12-29']",2ed03a2e-9c4e-11e8-9260-000c29c468ed,['2016年11月纯苯进出口数据统计']
['\r\n\t\u3000\u30002016年12月份中国硫磺出口量为245666千克，金额总计53923美元，平均单价219.50美元/吨。上月出口量为214084千克，环比增加14.8%。2015年同期出口量为279000千克，同比减少11.9%。\r\n'],"['\r\n   \r\n   ', '2017-2-9']",2ed03a2f-9c4e-11e8-9260-000c29c468ed,['2016年12月份中国硫磺出口数据统计']
['\r\n\t\u3000\u3000从辽宁出入境检验检疫局官网获悉，2016年，锦州地区企业进口环氧树脂12批次/重量4820千克/货值30440美元，同比分别增长200%，271%，269%。\r\n'],"['\r\n   \r\n   ', '2017-2-9']",316fa580-9c4e-11e8-9260-000c29c468ed,['2016年锦州口岸环氧树脂进口量大幅增']
"['\r\n\t\u3000\u3000中国钛白粉行业协会对现有正常生产39家规模以上的全流程型钛白粉生产企业(3家氯化法企业、35家硫酸法企业、1家兼具硫酸法/氯化法企业)统计，与国家化工行业生产力促进中心钛白分中心和钛白粉产业技术创新战略联盟秘书处统计总产量数据一致，2016年，39家企业的钛白粉生产总量为2597212吨，相对于2015年的2323012吨增加了274199吨，增幅为11.8%，再创历史新高。\r\n', '\r\n\t\u3000\u30002016年，全国2597212吨总产量中，金红石型产品为1969134吨，占比为75.8%;锐钛型为474714吨，占比18.3%;非颜料类为153363吨，占比为5.69%。\r\n', '\r\n\t\u3000\u3000由原四川龙蟒钛业、襄阳龙蟒钛业和河南佰利联合并后的龙蟒佰利联集团的钛白粉总产量达到588400吨，占全国总产量的22.7%，遥遥领先于全行业。\r\n', '\r\n\t\u3000\u3000其中，全国4家氯化法钛白粉企业的产量合计为105372吨，占全行业总产量的4.1%，历史上首次超过10万吨，比上年净增近25000吨，实现了新的突破。\r\n', '\r\n\t\u3000\u3000据钛白粉行业协会不完全统计，2016年销售总量约247.85万吨。现有产能359.1万吨;延续2014年的统计在建92.5万吨;拟建123万吨。实际在2015年期间部分在建产能已经停建。\r\n']","['\r\n   \r\n   ', '2017-2-9']",32fa4766-9c4e-11e8-9260-000c29c468ed,['2016我国钛白粉总产量产能公告']
['\r\n\t\u3000\u3000据数据库数据显示，2016年我国钛白粉进口量达199843吨，与2015年同期相比下降2.1%;其中12月当月进口量为21263吨。\r\n'],"['\r\n   \r\n   ', '2017-2-13']",3419702c-9c4e-11e8-9260-000c29c468ed,['2016年我国钛白粉进口量199843吨']
"['\r\n\t\u3000\u30002016年我国PX进口总量为1236.13万吨，环比增加6.12%，年均进口均价为781.9美元/吨;出口总量为5.66万吨，环比下滑46.4%。较2015年相比，16年PX呈现增加进口，减少出口态势，主要原因则是我国PTA装置产能的持续扩张，然而国内PX生产企业新产能投放缓慢、现有装置开工负荷低位表现，引起国内PX供需发展不同步，进而大量依赖以韩国、日本以及台湾等地进口货源填补市场缺口所致。\r\n', '\r\n\t\u3000\u3000表1 2016年PX锦葵科月份统计表\r\n', '\r\n\t\u3000\u3000如表1所示，2016年年平均进口量基本维持在百万吨以上水平，高位出现于12月份120.53万吨，原因主要是因为国内PTA装置检修进程基本结束且维持偏高负荷运行，加以考虑至春节假期影响提前备货，进而增加国内PX需求水平，而场内未有新增有效产量产出，故当月PX进口量激增;低位出现于10月份81.68万吨，原因主要是国庆节假期且国内PX装置运行负荷提升，进而降低下游采购进口依赖程度，回缩市场缺口所致。另外上半年3-5月份以及下半年7-9月份进口量呈现偏高状态，基本与国内PX年内装置“检修集中期”相吻合。\r\n', '\r\n\t\u3000\u3000表2 按产销国分类进口量前五名\r\n', '\r\n\t\u3000\u30002016年PX进口产销国前三位仍然是韩国、日本及台湾。主要是因为中国PTA产能占比最大，为全球最大的PX需求国，而上述地区近年来不断扩大PX产能，且凭借自身地理位置优势，尽可能在中国PX市场尚不能自给自足前分一杯羹;新加坡跻身于第四位，则是因为新加坡裕廊芳烃PX装置因BP注资逐渐解决内部政策问题并于年内成功重启开车运行所致。\r\n', '\r\n\t\u3000\u3000表3 按关口分类进口量前五名\r\n', '\r\n\t\u3000\u30002016年中国95%的PX从大连、南京、宁波、拱北、杭州五大关口。因为以上五个地区是PTA的主要集散地，距离下游PTA产地存在距离优势，进而节省相当大部分的运输费用。其中首位大连关口持续蝉联，主要是因为下游PTA生产企业在大连具备总计1260万吨/年的生产能力，且大连作为被北方的重要进出口枢纽而被广泛使用所致。\r\n', '\r\n\t\u3000\u3000表4 按贸易方式进口量前三名\r\n', '\r\n\t\u3000\u30002016年中国PX进口方式依旧相对单一，80%的进口方式为一般贸易方式，进料加工占16%，保税区仓储占4%。主要是受到国家宏观经济政策调控以及亚欧及亚美间套利空间变化所影响。未来因中国自贸区的不断发展与完善，保税区仓储占比或将步入提升通道。\r\n']","['\r\n   \r\n   ', '2017-2-14']",358f3b4e-9c4e-11e8-9260-000c29c468ed,['2016年PX进出口详单解析']
"['\r\n\t\u3000\u3000来自陕西省煤管局的数字显示，截至2017年1月底，陕西省煤炭生产企业库存256.89万吨，同比减少95.48万吨，同比下降27.10%。\r\n', '\r\n\t\u3000\u3000据了解，在陕西煤炭生产企业库存中，省属国有重点煤矿煤炭库存下降最为明显，同比下降幅度达到49.33%，地方煤矿煤炭库存同比下降10.91%。央企神东煤炭集团有限责任公司在陕煤矿煤炭库存下降幅度较小，同比下降幅度为4.04%。\r\n', '\r\n\t\u3000\u30001月份陕西省煤炭供需基本面持续改善，煤炭价格基本稳定，供需平衡。受春节假期因素影响，下游用户需求明显减少，煤炭生产企业也逐渐停产放假。综合来看，受煤炭去产能政策影响，全省在产矿井数量较2016年有所下降，当月多数矿井以清库存为主，并微调价格，公路运输车辆偏紧，主要以铁路运输为主，短期内煤炭供需平衡情况不会有明显变化。\r\n']","['\r\n   \r\n   ', '2017-2-20']",37150750-9c4e-11e8-9260-000c29c468ed,['1月陕西省煤炭企业库存同比下降27.10%']
"['\r\n\t\u3000\u3000商务部16日发布的数据显示，2017年1月，我国累计实现对外投资532.7亿元人民币，同比下降35.7%，流向更加聚焦实体经济和新兴产业投资。\r\n', '\r\n\t\u3000\u3000根据商务部数据，1月份我国境内投资者共对全球108个国家和地区的983家境外企业进行了非金融类直接投资，与2016年12月相比，微降4.6%。\r\n', '\r\n\t\u3000\u3000商务部新闻发言人孙继文在当日召开的例行发布会上介绍说，1月我国对外投资主要流向制造业以及信息传输、软件和信息技术服务业，同比分别增长79.4%和33.1%;流向装备制造业22.9亿美元，是上年同期的2.7倍。流向房地产业及文化体育和娱乐业同比分别下降84.3%和93.3%。\r\n', '\r\n\t\u3000\u3000对于对外投资数据的下降，专家认为，这与有关部门打击虚假对外投资有关，通过引导对外投资服务实体经济，推动对外投资更加健康发展。\r\n', '\r\n\t\u3000\u3000此外，1月份对外投资还呈现出“一带一路”沿线国家投资活跃、投资融资渠道趋于多元、对外承包工程大项目发展势头良好等特点。数据显示，1月份“一带一路”沿线国家非金融类直接投资占对外投资总额的10.6%，比2016年全年占比上升2.1个百分点。\r\n']","['\r\n   \r\n   ', '2017-2-20']",386acffe-9c4e-11e8-9260-000c29c468ed,['1月份我国对外投资下降35.7%']
"['\r\n\t\u3000\u3000我国1月份实际使用外资金额801亿元人民币，同比下降9.2%。对于波动的数据，商务部新闻发言人认为，这不代表我国吸收外资全年的走势，依然看好中长期我国引资的优势和条件。\r\n', '\r\n\t\u3000\u3000商务部16日发布的数据显示，2017年1月，全国新设立外商投资企业2010家，同比增长0.1%。1月份实际使用外资同比下降了9.2%。相比之下，去年12月，我国实际使用外资同比增长5.7%。\r\n', '\r\n\t\u3000\u3000对于1月份吸收外资下降的原因，孙继文认为，从统计数据看，主要是上年同期到资比较集中，基数较高;同时，1月份春节假期等因素也造成一定影响。\r\n', '\r\n\t\u3000\u3000“1月份的数据虽有波动，但并不代表我国吸收外资全年的走势。”他说。\r\n', '\r\n\t\u3000\u3000商务部研究院国际市场研究所副所长白明认为，除了春节因素，1月吸收外资数据的下降还与全球经济低迷需求不振有关，同时我国吸引外资结构也在不断优化，从劳动密集型产业转向高端制造业和服务业。\r\n', '\r\n\t\u3000\u3000根据商务部数据，1月全国吸收外资主要呈现出高技术制造业和高技术服务业吸收外资增长等特点。1月，高技术制造业实际使用外资54.2亿元人民币，同比增长39.9%。高技术服务业实际使用外资金额80亿元人民币，同比增长11%。\r\n', '\r\n\t\u3000\u3000孙继文依然看好我国吸引外资的优势和条件。他说，预计“十三五”时期我国经济年均增长将保持在6.5%以上，仍将是全球增长最快的市场之一。随着深化改革不断推进，对外开放领域持续扩大，现代市场体系日臻完善，营商环境明显优化，新的发展动能和竞争优势日渐形成并逐渐巩固，我国吸收外资仍将继续保持竞争力。\r\n', '\r\n\t\u3000\u3000白明指出，随着自贸试验区经验的复制推广，以及国务院日前印发的扩大开放吸引外资的“20条”措施的落实，在华外企将迎来更加公平开放便利的投资环境，我国依然具有吸引外资的巨大优势。\r\n']","['\r\n   \r\n   ', '2017-2-20']",3a3af408-9c4e-11e8-9260-000c29c468ed,['1月份我国吸收外资下降9.2%']
['\r\n\t\u3000\u30002017年1月份邻二甲苯进口总量为4.85万吨，进口总美元为40936481美元;1月份邻二甲苯出口量为0。\r\n'],"['\r\n   \r\n   ', '2017-2-28']",3b9d3ebe-9c4e-11e8-9260-000c29c468ed,['2017年1月份邻二甲苯进出口统计']
['\r\n\t\u3000\u30002017年1月份我国对二甲苯进口量为115.47万吨，进口总美元为963598751美元;1月份对二甲苯出口量为5.935吨，出口总美元为8417美元。\r\n'],"['\r\n   \r\n   ', '2017-2-28']",3cf6c19a-9c4e-11e8-9260-000c29c468ed,['2017年1月份国内对二甲苯进出口统计']
['\r\n\t\u3000\u30002017年1月份电石(碳化钙，产品代码：28491000)出口量为0.89万吨，同比减少40.67%;出口美元534.00万美元，同比减少42.0%。\r\n'],"['\r\n   \r\n   ', '2017-2-28']",3e935216-9c4e-11e8-9260-000c29c468ed,['2017年1月份电石出口量为0.89万吨']
['\r\n\t\u3000\u30002017年1月份我国醋酐进口量为1010.568吨，进口总美元为505284美元;1月份醋酐出口量为536.411吨，出口美元为314033美元。\r\n'],"['\r\n   \r\n   ', '2017-2-28']",3fd18b66-9c4e-11e8-9260-000c29c468ed,['2017年1月份醋酐进出口统计']
['\r\n\t\u3000\u30002017年1月份中国硫磺出口量为42000千克，金额总计14865美元，平均单价353.9美元/吨。2016年12月份出口量为245666千克，环比减少82.9%。2016年同期出口量为317975千克，同比减少86.8 %。\r\n'],"['\r\n   \r\n   ', '2017-3-2']",4115959e-9c4e-11e8-9260-000c29c468ed,['2017年1月份中国硫磺出口数据统计']
['\r\n\t\u3000\u30002017年1月份中国硫磺进口量为106.82万吨，金额总计106989558美元，平均单价100.2美元/吨。2016年12月份进口量为102.31万吨，环比增加4.4%。2016年同期进口量为104.23万吨，同比增加2.5 %。\r\n'],"['\r\n   \r\n   ', '2017-3-2']",42a41fb6-9c4e-11e8-9260-000c29c468ed,['2017年1月份中国硫磺进口数据统计']
['\r\n\t\u3000\u30002017年1月钠的亚硫酸盐出口量14443162千克，出口总额为4390807美元。2016年12月份出口量为23188479千克，环比减少37.71%。2016年同期出口量为15584190千克，同比减少7.32%。\r\n'],"['\r\n   \r\n   ', '2017-3-3']",446725a0-9c4e-11e8-9260-000c29c468ed,['2017年1月份中国钠的亚硫酸盐出口数据统计']
['\r\n\t\u3000\u30002017年1月份中国钠的亚硫酸盐进口量为7388千克，金额总计63269美元。2016年12月份进口量为124798千克，环比减少9.41%。2016年同期进口量为48500千克，同比减少84.77%。\r\n'],"['\r\n   \r\n   ', '2017-3-3']",462b24d6-9c4e-11e8-9260-000c29c468ed,['2017年1月份中国钠的亚硫酸盐进口数据统计']
['\r\n\t\u3000\u30002017年1月石油树脂(包括苯并呋喃树脂、茚树脂、苯并呋喃-茚及多萜树脂)进口量5140122千克，进口总额为11341209美元，1月均价为2.21美元/千克。\r\n'],"['\r\n   \r\n   ', '2017-3-6']",476a9264-9c4e-11e8-9260-000c29c468ed,['2017年1月石油树脂进口数据统计']
"['\r\n\t\u3000\u30002016年涂料行业进口总量17.34万吨，同比下降1.4%，进口总金额10.15亿美元，同比上升1.3%。\r\n', '\r\n\t\u3000\u3000排在前三位的省市为广东、上海和江苏，进口量分别为4.42万吨、3.85万吨和2.78万吨，其中广东和江苏省进口量分别同比下降13.1%和3.8%，而上海市涂料进口量同比增长了6.5%;广东、上海和江苏3省涂料进口金额分别为2.22亿美元、2.76亿美元和1.57亿美元，其中广东和江苏省进口金额分别同比下降7.8%和8.1%，而上海市涂料进口金额同比增长了5.4%。\r\n']","['\r\n   \r\n   ', '2017-3-13']",492615ce-9c4e-11e8-9260-000c29c468ed,['2016年全年我国各省市涂料进口情况']
"['\r\n\t\u3000\u30002016年中国甲醇进口量增幅近6成，年内总进口量创历史新高，而2017年以来，受国际甲醇装置降负/停车等因素影响，整体供应偏紧，而基于中国市场的烯烃需求因素影响，进口甲醇仍影响较为突出，故在此简要量化分析2017年一季度进口甲醇情况。\r\n', '\r\n\t\u3000\u30002016年年底，备受市场瞩目的中国华东两套烯烃装置——江苏斯尔邦以及常州富德如期投产，而基于2016年880万吨的总进口量而言，2017年的中国甲醇进口市场仍备受市场关注。然而1月份因中国农历春节因素影响，1月份整体维持前期75-80万吨进口常量，而2月份因中东装置停车/降负荷以及4月份美洲地区部分甲醇装置计划检修，2-3月份中国甲醇进口量将呈现逐步减少态势，具体如下文所示：\r\n', '\r\n\t\u3000\u3000一月：相对平稳的进口量\r\n', '\r\n\t\u3000\u30002016年中国甲醇累计进口880万吨，约合每月73万吨进口量，而1月份因中国市场需求尚可，整体进口量维持常量。据海关数据显示，1月份中国甲醇进口量为78.6万吨，且从数据分布来看，江苏地区进口35.13万吨，占总进口量45%，浙江地区进口31.31万吨，占总进口量40%，华南地区进口11.27万吨，仅占总进口量14%左右。\r\n', '\r\n\t\u3000\u30002017年1月中国进口甲醇分布\r\n', '\r\n\t\u3000\u3000二月：先松后紧的进口量。\r\n', '\r\n\t\u3000\u30002月初年后以来，因天气寒冷，伊朗地区部分天然气用于民用取暖，工业用气被限制，受此影响，伊朗ZPC以及FPC合计年产430万吨甲醇装置被波及，部分装置停车、部分降负荷生产，且该区域延续至月底。在伊朗装置降负/停车、沙特装置轮检等背景下，2月中下旬整体对中国市场缩量，故2月份整体进口量多为上半月集中到货，而下旬起进口逐步缩量。据金联创数据显示，2月份中国甲醇进口量或缩减至70万吨附近，且对比来看，江苏地区或占45%,浙江地区占比45%，华南地区占比10%(实际以海关数据为准)。\r\n', '\r\n\t\u3000\u30002017年2月中国甲醇进口分布\r\n', '\r\n\t\u3000\u3000三月：进口缩量明显。\r\n', '\r\n\t\u3000\u30002月下半月因中国国内甲醇震荡走低，而国际市场则表现强势，西北欧市场突破至近9年来新高，美国市场亦增长至130美分/加仑，同比增长近180%，东北亚市场亦突破400美元/吨关口，故中国内外盘开启持续倒挂时段，加之4月份美国部分甲醇装置计划检修，3月份部分国际大型企业对华输出缩量，故3月份整体进口量或继续减少，据金联创数据跟踪，3月份中国甲醇进口量或缩减至50-55万吨附近，较2月份进口缩量15-20万吨左右(实际以海关数据为准)。\r\n', '\r\n\t\u3000\u3000整体而言，2017年一季度中国甲醇进口量或在200-210万吨附近，同比2016年一季度增长30-40万吨，增幅17-23%，然就2016年年底形成的平均70-80万吨常量而言，或将缩减10-30万吨，故整体来看，2017年一季度中国甲醇进口量或仍相对偏紧。\r\n']","['\r\n   \r\n   ', '2017-3-13']",4a49dd3c-9c4e-11e8-9260-000c29c468ed,['2017年一季度中国甲醇进口量化分析']
['\r\n\t\u3000\u30002017年1月份邻二甲苯进口总量为4.85万吨，进口总美元为40936481美元;1月份邻二甲苯出口量为0。\r\n'],"['\r\n   \r\n   ', '2017-3-20']",4b8a3c82-9c4e-11e8-9260-000c29c468ed,['2017年1月份邻二甲苯进出口统计']
['\r\n\t\u3000\u3000目前正值春耕肥料储备黄金期，满洲里口岸化肥进口持续火热，1-2月，满洲里口岸共进口化肥2085车，化肥总重16.1万吨，货值3528万美元。\r\n'],"['\r\n   \r\n   ', '2017-3-21']",4cc798ce-9c4e-11e8-9260-000c29c468ed,['2017年1-2月满洲里口岸化肥进口持续火热']
"['\r\n\t\u3000\u3000防城海关统计数字显示，1月到2月，防城港口岸化肥进口量达6.9万吨，与去年同期相比增加49.7%。进口化肥以俄罗斯和白俄罗斯生产的氯化钾为主，发往湖南以及广西区内各农资市场。\r\n', '\r\n\t\u3000\u3000为保障春耕备耕工作的顺利开展，防城海关结合口岸涉农物资特点，推行预约通关、提前申报、优先接单放行等便捷通关措施，尽可能地压缩通关时间，确保春耕生产物资快通快放;依托QQ群、微信等平台，开展涉农物资减免税、自贸优惠协定以及退税等政策咨询，指导企业最大限度享受国家惠农发展政策;主动协调港务、物流企业，为涉农物资优先安排靠泊卸货及火车发运，保证涉农物资及时发往各地。\r\n']","['\r\n   \r\n   ', '2017-3-21']",4e23b37e-9c4e-11e8-9260-000c29c468ed,['2017年1-2月防城港口岸化肥进口增长近5成']
"['\r\n\t\u3000\u30002017年1-2月我国钛白粉进口量累计36517吨，同比增长38%，其中2月进口量为18635吨。以下为2016年以来钛白粉进口量统计：\r\n', '\r\n\t\u3000\u3000在供给侧改革和环保政策的双重压力下，2016年我国钛白粉产能首次出现下跌，2016年全年钛白粉名义产能362万吨，相比2015年缩减8万吨。行业开工率也由2015年的64.99%提升至2016年的72.67%。预计未来1～2年，还将会有一些中小型产能钛白粉企业逐渐退出市场，维持行业景气度持续上行。\r\n', '\r\n\t\u3000\u3000钛白粉作为后房地产周期，一般滞后房地产半年到一年左右，本次房地产行业的回暖将使钛白粉的需求量在2017年爆发。由于我国钛白粉产品质量日趋提升，钛白粉进口量也呈现逐年下降的趋势，2017年在国内下游需求复苏的同时，钛白粉进口量也维持了稳定增长。\r\n']","['\r\n   \r\n   ', '2017-4-12']",4fca215e-9c4e-11e8-9260-000c29c468ed,['钛白粉下游行业需求复苏 1-2月进口量同比增长38%']
"['\r\n\t\u3000\u30002017年1-2月我国涂料行业总产量达到288.7万吨，同比增长11.8%，排在前五位的依然是广东、江苏、上海、四川和湖南，其中前三位的广东、江苏和上海增幅都在两位数，而湖南省涂料产量同比出现下降。\r\n', '\r\n\t\u3000\u3000具体看，1-2月广东省涂料产量82.02万吨，同比增长15.8%;江苏省涂料产量32.78万吨，同比增长10.6%;上海市涂料产量24.59万吨，同比增长25%;四川省涂料产量21.08万吨，同比增长2%;湖南省涂料产量19万吨，同比下降8%。\r\n', '\r\n\t\u3000\u30002017年1-2月我国各省市涂料产量统计\r\n', '\r\n\t\u3000\u30002017年1-2月我国各省市涂料产量统计\r\n']","['\r\n   \r\n   ', '2017-4-12']",5106248c-9c4e-11e8-9260-000c29c468ed,['2017年1-2月我国涂料行业总产量同比增长11.8%']
"['\r\n\t\u3000\u3000研究机构Zion Market Research最新发布的一项研究报告显示，2016年全球热喷涂涂料市场规模达到85.3亿美元，到2022年，该市场规模将达到136.1亿美元，期间的年复合增长率高达8.1%。\r\n', '\r\n\t\u3000\u3000热喷涂工艺主要是涂层材料在熔融及半熔融状态下在基材上形成涂膜的过程。该涂装工艺能在基材上形成致密涂膜，赋予基材良好的耐热性、防腐蚀性及耐磨等性能。研究指出，热喷涂涂料广泛应用于汽车业和航空业等领域，而且预计未来几年其发展势头强劲。\r\n', '\r\n\t\u3000\u3000数据显示，全球汽车业和航空业等领域对热喷涂涂料的需求持续增加，是刺激热喷涂涂料市场发展的主要因素。另外，医疗领域的消费需求也是促进热喷涂涂料市场发展的因素之一。然而，原材料价格的波动使热喷涂涂料市场发展受到一定程度的抑制，但一些发展中国家的市场潜力将可能成为未来几年热喷涂涂料市场发挥的突破点。\r\n', '\r\n\t\u3000\u3000从基材方面来看，2016年全球热喷涂涂料主要应用于陶瓷产品，约占整体市场份额的25%。而且，预计未来几年应用于这类基材表面的热喷涂涂料市场增速将继续强劲，这主要是由于热喷涂涂料能够充分适应陶瓷工件复杂的几何形状，达到良好的涂装效果，从而促进需求量越来越高。除了陶瓷基材外，热喷涂涂料还应用在金属、聚合物等基材上。\r\n', '\r\n\t\u3000\u3000从应用领域看，航空业是全球热喷涂涂料最大的应用领域之一，约占整体市场份额的32%以上。尤其在北美和亚太地区的航空业投资力度不断加大、发展迅速的背景下，预计未来几年热喷涂涂料在这一市场增速将非常明显。另外，工业燃气轮机是热喷涂涂料第二大应用领域，而且预计增速最快。制得注意的是，热喷涂涂料在汽车业的消费需求相对平缓。\r\n', '\r\n\t\u3000\u3000从市场区域来看，2016年北美地区是全球热喷涂涂料最大的市场，其中，美国和加拿大是最主要的消费国。而且，该地区新技术不断推出、航空业发展势头良好，有望在未来几年促进热喷涂涂料市场规模进一步扩大。\r\n', '\r\n\t\u3000\u3000欧洲地区是热喷涂涂料第二大市场，特别是该地区英国、德国、西班牙、意大利在航空业和汽车业方面的强劲势头促进了热喷涂涂料的良好发展。\r\n', '\r\n\t\u3000\u3000亚太地区是热喷涂涂料发展最快的市场区域，尤其是该地区的中国、日本和印度的制造业发展迅猛，促进了热喷涂涂料的需求增加。另外，外资不断涌入、利好政策实施等因素将进一步刺激热喷涂涂料在工业燃气轮机、航空业等领域的消费需求。\r\n', '\r\n\t\u3000\u3000拉丁美洲地区是热喷涂涂料发展相对平稳的市场。该地区较突出的应用领域是汽车业，主要消费国包括巴西、阿根廷、哥伦比亚等。\r\n', '\r\n\t\u3000\u3000中东及非洲地区的热喷涂涂料市场预计未来几年比较低迷，而逐渐崛起的汽车业将可能带动该地区热喷涂涂料平缓发展。\r\n', '\r\n\t\u3000\u3000涉及全球热喷涂涂料市场的公司主要包括：Air Products & Chemicals, Praxair Surface Technologies, Flame Spray Coating Company, Abakan Inc., TST Engineered Coating Solutions, Sulzer Ltd, ASB Industries, Inc., Plasma-Tec, Inc., Oerlikon Group, Metallisation Ltd., Surface Technology, Bodycote plc等。\r\n']","['\r\n   \r\n   ', '2017-4-20']",527df088-9c4e-11e8-9260-000c29c468ed,['全球热喷涂涂料市场规模到2022年将达到136.1亿美元']
"['\r\n\t\u3000\u3000春季是化肥需求量最大的季节。据东莞检验检疫局统计，2017年第一季度在东莞口岸进口经检验检疫的化肥达29.6万吨,同比增加28.4%，环比增加60.1%。为了确保这些进口化肥的质量，并使其及时到达农户的手中，东莞检验检疫局龙通办事处提出了“保质量，赶春耕，助成长”的工作方针。\r\n', '\r\n\t\u3000\u3000由于化肥价值高，贸易过程中经常会出现缺斤少两的情况，为了准确鉴定货物的重量，不误农事，东莞检验检疫局专门设立了化肥重量鉴定小组负责进口化肥业务。为了保证化肥质量安全，东莞检验检疫局工作人员除了对由两百多个有代表性的子样组成的总样缩分后得出的样品进行有效物含量和重金属检验外，还加强了放射性检测，从源头上保证了食品的安全。\r\n', '\r\n\t\u3000\u3000东莞检验检疫局从码头安排船期、水尺鉴定、监督卸货抽样、送检化验、出具证书等环节入手，尽最大程度缩短办理春耕农资业务的周期，为春耕争取最大限度的时间。据东莞深赤湾港务有限公司反馈，第一季度进口化肥的提货速度得到大大的提升，企业提货量达38.2万吨，同比增长77.6%。\r\n']","['\r\n   \r\n   ', '2017-5-11']",58262afa-9c4e-11e8-9260-000c29c468ed,['东莞口岸首季进口化肥环比增六成']
"['\r\n\t\u3000\u3000从辽宁出入境检验检疫局官网获悉，2017年第一季度鲅鱼圈口岸进口化肥30批次，重量70.5万吨，货值1.6亿美元，进口数量较去年同期上涨337.9%。\r\n', '\r\n\t\xa0\r\n']","['\r\n   \r\n   ', '2017-6-1']",5c0e68a8-9c4e-11e8-9260-000c29c468ed,['2017年一季度鲅鱼圈口岸化肥进口数量较2016年同期上涨337.9%']
[],"['\r\n   \r\n   ', '2017-6-30']",606fedcc-9c4e-11e8-9260-000c29c468ed,['2017年1-5月份醋酐进出口统计']
"['\r\n\t\u3000\u3000根据海关总署提供统计数据，2017年1-6月钛矿总共出口12650.79吨，同比增长74.21%。\r\n', '\r\n\t\u3000\u3000由于我国产品同质化严重、低端过剩的劣势，我国高端下游产品的制造每年尚需要进口大量的钛白粉，数据显示2017年1-6月进口钛白粉总量114536.42吨，同比增长29.46%。\r\n', '\r\n\t\u3000\u3000进入2017年，国内钛白粉出口市场保持“量价齐升”强劲势头。近年，国外钛白粉企业产能收缩，关闭工厂及遭遇不可抗力影响下，供需格局改善。国外新兴市场需求提升以及国内产品质量不断提升成为出口量不断增加的主因。2017年1-6月总共出口钛白粉396382.277吨，同比增长13.74%。月均出口钛白粉超过6万吨，比前两年有明显增长。其中，龙企龙蟒佰利联以月均出口量3万吨左右水平居出口量首位。而我国钛白粉主要出口到印度等东南亚国家，出口产品属于低端产品。\r\n']","['\r\n   \r\n   ', '2017-7-27']",653b06d4-9c4e-11e8-9260-000c29c468ed,['2017年上半年中国钛白粉进口量同比增长29.46%']
"['\r\n\t\u3000\u30002017年上半年我国PX进口总量为658.1万吨，同比增加8.1%;上半年进口金额56.53亿美元，同比增加21.9%;均价859美元/吨，同比增加12.8%。\r\n', '\r\n\t\u3000\u30002017年上半年我国PX主要的进口国(或地区)依次为：韩国(47.6%)、日本(18.7%)和台湾省(9.9%);主要出口海关为：大连海关(41.3%)、南京海关(30.2%)和宁波海关(11.4%)。\r\n']","['\r\n   \r\n   ', '2017-7-28']",692885dc-9c4e-11e8-9260-000c29c468ed,['2017年上半年我国PX进口增加8.1%']
['\r\n\t\u3000\u3000据海关统计：2017年6月，我国丙烯酸(HS编码：29161100)出口数量为4983070千克，金额为4971166美元。\r\n'],"['\r\n   \r\n   ', '2017-7-28']",692885dd-9c4e-11e8-9260-000c29c468ed,['2017年丙烯酸及盐6月份出口统计']
['\r\n\t\u3000\u3000根据海关统计数据显示：2017 年6月我国进口环氧氯丙烷2530793千克，进口金额2712797美元，出口环氧氯丙烷40845千克，进口金额61956美元。\r\n'],"['\r\n   \r\n   ', '2017-7-28']",6c413656-9c4e-11e8-9260-000c29c468ed,['2017年6月环氧氯丙烷进出口统计']
['\r\n\t\u3000\u30002017年6月份国内PP产量为159.36万吨，同比去年(144.69万吨)增加10.14%，环比增加0.43%。本年6月份累计954.35万吨，同比去年(889.08万吨)增长7.34%。\r\n'],"['\r\n   \r\n   ', '2017-7-31']",6c413657-9c4e-11e8-9260-000c29c468ed,['2017年6月份国内PP产量统计']
"['\r\n\t\u3000\u3000新华社石油价格系统26日发布的库存数据显示，6月末中国原油库存(不含储备库存)环比增长4.21%，汽柴煤油库存环比微增0.46%。其中，汽油和煤油库存环比下降，柴油库存环比增长。\r\n', '\r\n\t\u3000\u3000原油方面，6月中国原油产量和净进口量环比均有不同程度下降，同时原油加工量环比亦下降。综合来看，6月监测范围内原油商业库存环比增长。\r\n', '\r\n\t\u3000\u3000汽柴煤油方面，从供应来看，由于原油加工量环比下降，6月汽、柴油产量环比均下降。当月汽、柴油净出口量环比分别增长20%和13%。从需求情况来看，6月高温天气增多，汽车空调用油增加，支撑汽油消费。柴油方面，6月农业用油继续回升，但受夏季高温和多雨天气影响，工矿、基建等户外用油企业开工受到制约，一定程度上抑制柴油需求。\r\n', '\r\n\t\u3000\u3000中国石油库存数据是新华社石油价格系统自主研发的石油系列数据产品之一，是利用新华社遍布国内的信息采集网络进行采集，结合对相关专家的调查，综合考虑价格、季节、定价机制等因素后，由石油专家顾问团队评估的结果。中国石油库存数据每月中下旬通过新华社石油价格系统对外发布。\r\n']","['\r\n   \r\n   ', '2017-7-27']",6c413658-9c4e-11e8-9260-000c29c468ed,['6月末中国原油库存环比增长4.21%']
