title,time,id,content
['孟山都寻求新耐草甘膦转基因油菜在澳大利亚的登记'],"['\r\n   \r\n   ', '2014-3-3']",5b9dbfd8-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000孟山都已向澳大利亚基因技术管理办公室递交申请，要求批准转基因油菜的商业化推出。', '\u3000\u3000此次申请涉及的转基因油菜是MON88302，该品种含有一个能使作物耐受除草剂草甘膦的基因。孟山都表示，与已经进行商业化种植的Roundup Ready®油菜相比，MON88302对草甘膦的耐受性更高，并且具有更广的除草剂应用窗口。这可使应用达到最优以适应环境和杂草生长条件，提供更有效的防控效力。', '\u3000\u3000孟山都正在澳大利亚各个油菜产区寻求MON88302的批准。这种转基因油菜及其相关产品将进入一般商品交易市场，包括在人类食品和动物饲料中使用。']"
['巴菲特日均净赚5000万美元 或继续发力能源收购'],"['\r\n   \r\n   ', '2014-3-3']",5c936596-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000得益于美国经济的强劲复苏，股神巴菲特（Warren Buffett）在2013年赚得“盆满钵满”。', '\u3000\u3000由巴菲特掌舵的巨型投资集团——伯克希尔·哈撒韦（Berkshire Hathaway Inc.，下称“伯克希尔”）于上周六公布公司2013年四季度和全年业绩。该公司全年取得净收益195亿美元，远高于2012年的148亿美元。', '\u3000\u3000尽管收益创历史高位，遗憾的是，该公司每股账面价值却仍未能跑赢标普500指数。', '\u3000\u3000在同日公布的一年一度的致股东信中，巴菲特提醒投资者，对于考虑投资的资产，应该要把重点放在其未来生产力上。与此同时，这位83岁的投资大亨表示继续看好美国经济前景，并计划让伯克希尔进行更多大型收购，以扩大业务范围。', '\u3000\u3000', '\u3000\u3000伯克希尔上周六公布的年报显示，2013年公司全年净收益增长31%，至194.8亿美元，合每A级股收益11850美元。与此同时，该公司全年营业收入1820亿美元，超此前分析师预期的1800亿美元。', '\u3000\u3000此外，该公司2013年第四季度净收益为49.9亿美元，同比增长9.6%，每股营业收益为2297美元。', '\u3000\u3000值得注意的是，2013年伯克希尔每股账面价值同比增速达到了18.2%，至134973美元，却仍然没有跑赢标普500指数(32.4%)，这是自巴菲特1965年接掌以来，伯克希尔首次未能实现他所提出的“五年期业绩目标”。', '\u3000\u3000但这并不能代表巴菲特所创造的“投资神话”已经破灭。长期来看，从1965年至2013年，伯克希尔每股账面价值的年复合增长率为19.7%，同期标普500指数增幅为9.8%，前者跑赢后者9.9个百分点。', '\u3000\u3000与此同时，该公司股价在过去的2013年也获得不错的涨幅，从134060美元/股涨至近177900美元/股，累计涨幅达到33%，跑赢了标普500指数29%的年度涨幅。', '\u3000\u3000“当市场下跌或适度上升时，芒格(Charlie Munger)和我都相信伯克希尔的账面价值和内在价值都将跑赢标准普尔。在过去49年中我们有10年表现逊于大盘，这些情况中只有一次是发生在标普指数上升超过15%时的。”巴菲特在致股东信中表示。', '\u3000\u3000而这位精明的股市投资大亨亦在信中阐述了自己的投资理念，通过引用他曾进行过的两项不动产来警示在股票市场上频繁买卖的个人投资者：投资者投资股票时应该像对待购买地产一样，关注其长期的收益潜力，而不是短期的价格波动。', '\u3000\u3000此外，巴菲特依然看好美国的投资机会，表示一直在考虑押注美国能很好迎来新的繁荣时期。他在股东信中称，美国最好的日子还在后面。“尽管我们的投资范围很广泛，但机会的根源仍在美国。”', '\u3000\u3000', '\u3000\u3000在过去的数年中，伯克希尔获得增长的重要方式便是收购交易，从未停止这一脚步。巴菲特在今年的致股东信中透露，还将通过“合作”的形式进行更多大规模收购，涉猎“大象级”公司，并在合适时机大量买入。', '\u3000\u3000对于伯克希尔去年以180亿美元大手笔完成的两笔收购案，巴菲特表示这两个公司均“很适合我们”，并看好其未来表现。与此同时，伯克希尔子公司也在积极进行规模较小的并购交易，过去一年中共有25宗，总规模为31亿美元。', '\u3000\u3000“通过对亨氏的收购，我们建立了伯克希尔未来大规模收购的模板，”亨氏收购案体现了伯克希尔在大规模收购中如何与其他公司分担财务压力。对于其合作对象3G资本，巴菲特评价称，“可以确定3G资本的投资者们未来将出售部分或全部（亨氏）的股份，到时我们就可以扩大（对亨氏）的所有权。”但巴菲特并未给出亨氏的具体表现如何，只是称2014年的盈利将是“大量的”。', '\u3000\u3000而对于伯克希尔能源子公司中美能源（Mid American Energy）以56亿美元收购内华达能源（NV Energy）,巴菲特称“内华达能源并非中美能源最后一桩大宗收购”。', '\u3000\u3000伯克希尔去年以手握481.9亿美元现金及现金等价物结束，这意味着，巴菲特仍有充分资金来支持其下一步的大型收购计划。', '\u3000\u3000“在公司运营方面,我们去年几乎一切顺利。”在致股东信中，巴菲特一如既往地对旗下保险业大加赞赏，并在去年继续增持他的“四大”（Big Four）股票(美国运通、可口可乐、IBM和富国银行)，进一步提高它们的利润。']"
['印尼今年煤炭产量目标降至3.97亿吨'],"['\r\n   \r\n   ', '2014-3-3']",5e2995ec-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000据中国煤炭报报道，面对每况愈下的国际煤炭市场，为避免大量国内煤炭资源廉价出售，印尼政府今年初开始一直试图与企业达成一致，计划从4月开始不断缩减国内煤炭产量，以支撑煤炭价格回升。上周，印尼政府将2014年全国煤炭产量目标定于3.97亿吨，较2013年实际产量减少1300万吨，下降6%。', '\u3000\u30002013年，国际煤炭市场价格大幅下跌，印尼煤炭生产企业为降低单位成本，采取规模化生产的方式来提高利润，这种经营方式导致全球煤炭供给过剩更为严重。印尼政府和企业都看到了这一方式的弊端，从2013年下半年开始，政府开始提倡减产保价，但目前来看，大量投运的产能难以在短期内得到控制。']"
['2018年全球农化市场将达2428亿美元'],"['\r\n   \r\n   ', '2014-3-3']",5f55c904-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000据《全球农化市场报告》显示，2012年全球农化市场收入约为1958亿美元，有望于2018年增长至2427.578亿美元，2013至2018年的年复合增长率达到3.6%。', '\u3000\u3000亚太地区是2012年农化品的消费主体，引领了整个农化市场的增长。由于中国和印度对粮食作物的需求持续增长，该地区在未来将仍然是全球最大的市场区域。拉美和北美地区将保持第二和第三的位置。', '\u3000\u3000玉米是营养需求最高的作物。因此北美（包括用于生物乙醇生产）玉米生产的需求将促进该地区对农化品的需求。欧盟严格的环境法规让生产商难以在该地区推出符合现行规定的新产品。该地区农化品主要用于食品中。在其他诸如生物多聚体及生物燃料方面，高成本和不利的经济环境对生产商造成了阻碍。近年来，亚太和拉美地区展现了对农化品的强烈需求，并且这种趋势可能会延续。', '\u3000\u3000其他地区对农化品的需求主要来源于非洲。这主要是由于该地区的土壤营养不断退化，农民们缺乏在种植的同时保持土壤肥力的意识，这导致该地区的作物生产力下降。', '\u3000\u3000全球农机市场的主要参与者包括先正达（瑞士）、巴斯夫（德国）、孟山都（美国）、拜耳（德国）、住友化学（日本）、Agrium(加拿大)、陶氏益农（美国）、ICL(以色列)等。']"
['韩泰携手朗盛开发合成橡胶 用于高性能轮胎'],"['\r\n   \r\n   ', '2014-3-3']",6078a644-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000综合外电报道，韩泰轮胎日前同德国朗盛公司达成协议，将共同开发用于高性能轮胎的合成橡胶（SR）技术。', '\u3000\u3000韩泰轮胎日前在韩国首尔同朗盛签署了协议，将共同开发能够在产品研发初期提升轮胎性能的高品质合成橡胶，但两家公司没有公布这一协议的财务条款。', '\u3000\u3000韩泰与朗盛早在2007年就建立了长期供应合作关系，双方的合作领域涵盖溶聚丁苯橡胶（S-SBR）以及顺丁橡胶（Nd-PBR），这些特种橡胶均为生产高性能轮胎的核心材料。', '\u3000\u3000朗盛表示，由于全球对于优质轮胎的需求不断攀升，且韩国、欧盟及日本等地已经引入了轮胎标签法，这使得高性能轮胎的市场需求得到快速增长。']"
['澳公司10.9亿美元收购PNG天然气资产'],"['\r\n   \r\n   ', '2014-3-3']",6159112a-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000据道琼斯悉尼2月27日消息，澳大利亚石油搜寻公司表示，公司将募集12.2亿澳元（10.9亿美元）资金用于购买在巴布亚新几内亚（PNG）的两个重大天然气发现的股权。', '\u3000\u3000石油搜寻公司是澳大利亚第四大上市石油公司。该公司表示将从PacLNG集团手中以9亿美元的价格收购包括Elk和Antelope天然气田在内的一个许可证22.8%股权。该交易将为这两个天然气田的开发注入新的动力。']"
['乌克兰动荡天然气油价看涨'],"['\r\n   \r\n   ', '2014-3-4']",626fd378-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000分析师警告，天然气与石油价格看涨，投资人担心乌克兰政治紧张情势升温，恐导致能源供应受阻。', '\u3000\u3000根据彭博社报导，哥本哈根盛宝银行策略师韩森日前在全球油市开市前受访指出：“油市风声鹤唳，紧张万分，油价恐进一步看涨。”', '\u3000\u3000乌克兰紧张情势在周末愈演愈烈，俄联邦委员会（议会上院）通过普京的在乌克兰动用军事力量的决议，并非意味着俄罗斯立即派出部队。乌克兰临时政府宣布，在全国范围内征召预备役人员。乌克兰总理阿尔谢尼·亚采纽克在电视讲话中宣称，俄罗斯实际上是对乌克兰“宣战”。俄罗斯通往欧洲的天然气管线主要取道乌克兰。', '\u3000\u30002009年天然气价格一度狂飙，当时俄罗斯与乌克兰因价格谈不拢，爆发天然气供气纷争，导致俄罗斯中止取道乌克兰供气。', '\u3000\u3000欧洲目前天然气库存充足，创下至少是4年来之最，将有助于缓解供给中止所带来的冲击。', '\u3000\u3000Manaar Energy Consultingand Project Management首席顾问米尔斯（Robin Mills）指出：“尽管目前尚未有迹象显示供给受挫，但如果发生类似情事，欧洲已准备充分，将足以应对这种情况。”']"
['欧洲地区钛白粉市场需求有所增加'],"['\r\n   \r\n   ', '2014-3-4']",63df6cdc-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000目前欧洲钛白粉市场的需求与去年同期相比，有明显的提高。', '\u3000\u3000有来源称油漆涂料市场在2014年预期较好，但纸业领域则将继续面对每年5%-10%的衰减。', '\u3000\u3000一钛白粉生产商称涂料旺季即将开始，需求或许将增加，价格也是如此。该生产商预计二季度合同价位区间将会上移。', '\u3000\u3000据一卖家称，钛白粉价格在承压下仍在进一步疲软，特别是氯化法的金红石价格，因为市场供应期长。该卖家补充说买家目前是随用随采。', '\u3000\u3000一涂料领域买家预计氯化法钛白粉的供应期将会变得更长，因为部分消费者已经转换或修改了技术，使用硫酸法金红石钛白粉替代氯化法钛白粉。', '\u3000\u3000部分市场人预计美国产品价格会下降，由此中国的价格也将会趋弱。有消息来源称美国钛白粉价格因为需求不佳，且库存增长，其价格从1月份到2月份下降了0.04-0.05美元/磅。', '\u3000\u3000本周欧洲估价持稳，在2250-2450欧元/吨。']"
['沙特2013年石油出口创12年新高'],"['\r\n   \r\n   ', '2014-3-4']",65443e90-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000据《沙特公报》报道，2013年沙特出口石油为平均每天754万桶，为12年以来最高。2013年8月，沙特平均日出口石油达到784万桶，是2003年4月和5月以来新高。', '\u3000\u30002002年，沙特石油出口平均每天549万桶，到2012年为741万桶。', '\u3000\u3000虽然石油出口增加，但沙特原油日产量却从2012年的平均976万桶下降到2013年的963万桶。数据说明，随着原油价格水平从最高点下滑，沙特需要出口更多石油来平衡其财政。']"
['巴斯夫将向澳大利亚市场直销植保产品'],"['\r\n   \r\n   ', '2014-3-4']",66c4e544-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000巴斯夫近日为进入澳大利亚植保市场举行了庆祝仪式。该公司举行了由合作伙伴、农民代表以及公司管理层人员共同参加的产品发布会，展现了澳大利亚在全球农业市场的重要性，以及巴斯夫在该地区长远的发展规划。巴斯夫已于2014年3月1日起正式直接参与澳大利亚农业市场活动。', '\u3000\u3000“作为一个重要的农业生产和出口大国，澳大利亚是全世界最重要的农业市场之一。”巴斯夫植保部门总裁Markus Heldt说，“我们的战略是与零售商和农民等相关客户一起发展可持续农业解决方案。相信通过与当地市场合作伙伴的共同努力，我们可以获得最佳的结果。”', '\u3000\u3000该公司目前在澳大利亚市场推出的产品解决方案组合包括创新的杀菌剂产品，可提供优异的疾病防控效果，并提高产量、压力耐受性以及作物质量。对于难以防治的杂草，巴斯夫的解决方案包括用于小麦作物的创新Clearfield®Plus产品系统，以及用于防控阔叶杂草的Sharpen®除草剂。', '\u3000\u3000巴斯夫期望在接下来10年时间内向澳大利亚市场引入10款不同的活性成分。除了已有的产品组合，巴斯夫还将向澳大利亚农民们提供高产、水资源管理以及作物质量改进的解决方案。', '\u3000\u3000近日成立的功能性作物保护（Functional Crop Care）全球业务组将向澳大利亚农民提供解决方案。该业务的产品组合包括传统和生物种子解决方案，更好的营养和水资源管理产品，以及提高作物健康度和活力的技术。', '\u3000\u3000Moskal说：“我们还将更多地投资额外产品开发以及服务行动，包括密集的地区试验网络、专注于农田的专家团队，以及巴斯夫Ag Solution农场。”Ag Solution农场位于新南威尔士的东北部，将向农民们和零售商们现场展示公司产品的应用。此外，巴斯夫将建立农田专家团队，向农民们和零售商们提供培训和定制产品开发。农田团队将提供作物开发方面各种咨询，协助零售商、农民以及行业专家之间的经验和信息交换。', '\u3000\u3000除了农业解决方案，巴斯夫还将提供城市害虫防控，包括Termidor®杀白蚁剂以及其它提高资源利用效率和有效防控害虫的创新产品。', '\u3000\u3000Heldt说：“我们看到澳大利亚充满活力的农业领域具有巨大的机遇，希望帮助农民们取得更大的成功，这是我们进入澳大利亚市场的原因，与农民和主要零售商一起参与日常工作，提供植保业务范围内外的创新解决方案。”']"
['爱利思达在印度塑造新品牌形象'],"['\r\n   \r\n   ', '2014-3-4']",6885ab52-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000爱利思达近日宣布，其于2011年收购的Devidayal Sales有限公司（DSL）已成为爱利思达生命科学印度公司，该公司计划在即将到来的季风季推出全新的品牌形象。', '\u3000\u3000“新的名字可使我们重塑现有产品组合中的部分产品，并配合长期战略推出新的专利产品。”爱利思达印度总经理S. Ganeshkumar说，“接下来的几个月内，我们将专注于提高爱利思达生命科学在市场上的品牌知名度。新的品牌形象将反映于我们整个产品组合中。”', '\u3000\u3000在被爱利思达收购以前，DSL是印度当地主要的制剂和分销商，拥有2%的市场份额。该公司为爱利思达提供了在印度发展业务的坚实基础，帮助爱利思达接触到更广泛的种植者，并在过去三年中推出了7个新产品：ORTHENE®,ETHEPHON,CAPTAN™,PILATUS™,VITALUS™,KINSTA™和PALLID-X™。', '\u3000\u3000印度是亚洲第三大植保市场，市场价值约为20亿美元。全球面积最大的水稻、棉花、小麦、茶叶、小米、豆类作物种植在印度。由于对优质粮食、纤维和生物燃料（国内使用及出口）的需求不断增加，作物价格的上涨，以及农民的增产愿望，预计未来几年印度市场将经历持续增长。']"
['利比亚石油产量恢复前景黯淡'],"['\r\n   \r\n   ', '2014-3-4']",6a37f770-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000去年，利比亚石油生产没有进步，目前也少有迹象表明其在产量方面会有较大进步。利比亚石油产量恢复前景并不被看好。', '\u3000\u3000此前，由于抗议活动，东部Hariga港口被迫处于关闭状态，虽然港口设施已关闭几个月，但利比亚国家石油公司仍期盼着可能的好消息。港口南部的Sarir油田和Messia油田已开放，但由于Hariga港口不能输送其日均11万桶的库存，两个油田的产量将削减。', '\u3000\u30002011年利比亚内战爆发前，日均生产石油165万桶。2013年11月，日均21万桶的产量是自利比亚内乱以来的最低水平，几个出口终端的出口水平仅为日均11万桶。', '\u3000\u3000上世纪50年代，利比亚被划分为昔兰尼加、的黎波里和费赞3个自治省。之后，这种划分被取消。现在，利比亚东部的部落力量要求恢复这种自治系统。昔兰尼加自组政府称，其准备成立自己的石油公司，并将原油推向国际市场。利比亚总理阿里·扎伊丹则表达了对石油港口发展所持的乐观态度，但从目前来看进展甚微。', '\u3000\u3000国际货币资金组织曾称，2012年对利比亚来说是出色的一年，经济增长率超过了100%。石油输出国组织则称，其成员国利比亚2012年石油产量超过日均140万桶。国际货币基金组织补充称，利比亚非油气领域2018年的增长预计平均达到15%。然而，利比亚目前经济仍依赖占国家收入80%的石油。', '\u3000\u3000利比亚反对派首领易卜拉欣·贾得安称，想获得石油收入的分成。有关削弱的黎波里中央政府的争论导致该国石油产能闲置。', '\u3000\u3000饱受利比亚战乱之苦的国际石油公司仍致力于利比亚的能源开发。埃尼公司首席执行官保罗·斯卡罗尼称，放弃利比亚是错误的行为。BP则放弃了利比亚200亿美元计划的主要部分。', '\u3000\u3000在后卡扎菲时代，投资者期待回到日均160万桶石油产量的荣耀时期。阿尔及利亚外交家拉赫达尔·卡拉希米称，冲突后的重建需要较长时间的努力，应该说利比亚石油业恢复前景仍然黯淡。']"
['朗盛：视塑料为汽车减重的重要举措'],"['\r\n   \r\n   ', '2014-3-4']",6bf66970-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000总部位于德国科隆的化学品巨头、2004年从拜耳集团剥离的朗盛集团正在积极利用塑料来取代汽车的传统金属零部件，如弹簧和刹车踏板。', '\u3000\u3000该公司的高性能材料业务部总经理Jens Fischer在接受《美国汽车新闻》记者Richard Truett采访时，介绍了这方面的开发成果。', '\u3000\u3000问：哪些汽车零部件提供了最佳减重机会？', '\u3000\u3000答：前端结构［即把前仪表板和保险杠与车体相连的框状部件］的减重潜力很大。紧随其后的是发动机和变速器油盘。', '\xa0', '\u3000\u3000问：油盘本身已经是轻巧且简单的零部件了。如何进一步加以改进呢？', '\u3000\u3000答：可以整合其他功能，如滤油器。使用钢材做不到这一点。', '\xa0', '\u3000\u3000问：塑料刹车和离合器踏板是朗盛的创新之举。但用塑料取代金属后，驾驶者接触这些零部件时是否会失去坚固感和质感？', '\u3000\u3000答：当然不会。以宝马i3为例。该车通体轻巧，内饰令人惊叹。', '\xa0', '\u3000\u3000问：铝材是否是汽车减重的最佳材料？', '\u3000\u3000答：最终赢家不限于某一种材料。你可以使用铝材塑料的组合。在金属方面也进行了许多开发，将有助于大大减轻重量。塑料方面也在齐头并进。如果安装了塑料-金属材质的前端模块，将能减重50或60磅。', '\xa0', '\u3000\u3000问：如果所有零部件都做到减重最大化，是否能将车重减轻20％且不降低安全性或耐用性？', '\u3000\u3000答：是的。', '\xa0', '\u3000\u3000问：那么30％呢？', '\u3000\u3000答：我认为可以。但要从具体车型来看，将新功能考虑在内–多为电子产品。所以如果某辆车的车重不变，但增加了一些功能，看起来就好像没有改变（实际已经减重）。汽车业极具创新，并投入大量的研发工作，仍需要花很长的事件才能将新创新投入量产。如果汽车使用现有技术，那么平均mpg将会远远超过每加仑30英里。', '\xa0', '\u3000\u3000问：对于塑料零部件来说，使用多年后的性能是否是个问题？', '\u3000\u3000答：不是。塑料零部件都经过长期耐久度的测试。现在投入行驶的塑料密集型汽车已有7500万-8500万辆。而且塑料还可以回收再生。']"
['俄油将向西伯利亚油田开发投资830亿美元'],"['\r\n   \r\n   ', '2014-3-4']",6d59add6-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000据《莫斯科时报》克拉斯诺雅茨克报道，能源巨头俄油表示，将在下一个十年对东西伯利亚的战略性油气田开发投资3万亿卢布(合830亿美元)。', '\u3000\u3000据俄油财务报表显示，俄油2013年收入为4.7万亿卢布，净利润5510亿卢布。', '\u3000\u3000俄油副总裁Svyatoslav Slavinsky称，西伯利亚克拉斯诺亚尔斯克地区的万科尔油田到2025年可产石油5500万吨/年。', '\u3000\u3000俄油于2003年取得万科尔油田的开发许可证，过去十年中稳步扩大了其在东西伯利亚的钻井作业规模。', '\u3000\u3000万科尔油田是过去25年中俄罗斯发现并投入生产的最大油田，独立审计机构预测油田已探明的油气储量将超过16亿桶油当量。']"
['2013年巴斯夫农化销售增长12%'],"['\r\n   \r\n   ', '2014-3-4']",6eb45e60-9c79-11e8-9260-000c29c468ed,"['\u3000\u30002013年巴斯夫植保部门销售额攀升11.7%，达52.27亿欧元，所有地区的销售量和销售价格均有所上升。对Becker Underwood的成功收购也进一步提高了销售额。具体而言，巴斯夫植保部门销售量增长10%，销售价格提高3%，且产品组合扩大了4%。然而，不利的汇率影响也抵消了5%的销售总额。息税折摊前利润（EBITDA）提高了16.3%，达13.75亿欧元。息税前利润（EBIT）上涨17.7%，达12.08亿欧元。杀菌剂是最大的业务门类，占总销售额43%，其次为除草剂（34%）、杀虫剂（17%）以及功能性作物保护产品（6%）。', '\u3000\u30002013年第四季度，巴斯夫植保业务销售额同比略增1.5%至8.9亿欧元，而EBITDA和EBIT大幅度增长54.3%和162.5%，分别达到1.08亿欧元和0.63亿欧元。', '\u3000\u3000', '\u3000\u30002013年欧洲植保产品销售额增长6.9%（增长额为1.26亿欧元），达19.46亿欧元。该增长主要得益于以Xemium®为代表的杀菌剂以及除草剂的销售量和销售额均有所增长。德国和法国市场的销售额均获得增长。', '\u3000\u30002013年北美地区销售额增长35.1%（增长额为3.89亿欧元），达14.97亿欧元。杀菌剂和除草剂获得较大的市场需求和较高的销售价格同样是取得强劲增势的主要原因。对Becker Underwood的成功收购也同样对该增长起到明显的积极作用。不利的汇率影响部分抵消了销售总额的增长。', '\u3000\u3000尽管受到不利的汇率影响，南美地区的植保产品销售额仍小幅增长3.7%（增长额为4500万欧元），达到12.71亿欧元。杀虫剂销售量的提高对销售额的增长起到关键作用。同时，巴斯夫成功向巴西市场推出了Kixor®除草剂和Xemium®杀菌剂。', '\u3000\u3000由于受到汇率的负面影响，2013年亚洲地区植保产品销售额略降2.3%（下降额为1200万欧元），为5.13亿欧元。中国、印尼和印度等新兴国家对杀菌剂需求的增长并没有完全抵消汇率带来的不利影响。', '\u3000\u3000', '\u3000\u30002014年，巴斯夫将继续采用以创新产品和解决方案来提升利润的战略。公司预计其主要市场的汇率仍将维持较大的波动率。虽然2014年销售价格预计将低于2013年，但仍高于前5年的平均值。除特殊项目以外，巴斯夫期望今年销售额获得较大增长，并且来自运营的收入也能取得一定增长。']"
['越南将于5月末起关闭榕桔炼厂进行检修'],"['\r\n   \r\n   ', '2014-3-4']",701e5a08-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000一位炼厂经营者表示，越南从5月末起将关闭其唯一的炼油厂约两个月时间进行大规模检修。', '\u3000\u3000该炼油厂的运营商BinhSon炼油公司董事长Nguyen Hoai Giang对华尔街日报表示：“我们计划于5月17-31日期间的某一个时间关闭此炼厂。', '\u3000\u3000榕桔炼厂日处理能力13万桶，位于广义省中部，于2009年2月份开始商业生产，满足越南成品油需求的三分之一。', '\u3000\u3000Giang去年12月份表示，炼厂关闭可能持续52天，2014年将削减炼厂的产量约18%。预计检修花费6680万美元，包括约2000万美元给承包商，剩余的采购设备材料。']"
['英国塑料联合会调查显示塑料行业信心上涨'],"['\r\n   \r\n   ', '2014-3-4']",701e5a09-9c79-11e8-9260-000c29c468ed,"['\u3000\u30002014年1月，英国塑料联合会(BPF)针对其108家成员公司发起“英国塑料联合会营业状况调查”。近日，BPF公布了调查结果。', '\u3000\u3000BPF理事长Peter Davis表示：“调查明确显示出各企业信心上涨，尤其是对2014年销售额。参与调查的企业中，73%预测2014年企业销售额将上涨，49%预测利润率将上涨，40%计划增加员工。”', '\u3000\u3000“目前装置开工率达80%的企业占51%，但仅36%的企业计划在工厂及设备上进行大规模投资，低于预计。因为通常来说，经济衰退过后，为满足需求的上涨，企业需要扩能及加大设备投入。这样的调查结果显示出还有很多产能未被利用。”', '\u3000\u3000Peter Davis指出，很多公司正面临“招工难”的窘境，“70%的企业发现技术管理者很难招到，销售人员也很难招到。”', '\u3000\u3000招聘学徒相对比较容易，66%的企业招聘了学徒，去年仅为37%。Peters Davis说道“看到64家公司招聘了232名学徒，这的确令人感到欣慰。这是对未来的投资。但调查结果显示，一些公司发现招收学徒也有一定的难度。”', '\u3000\u3000塑料制造业是一个耗电较高的行业。说起未来数年内拉闸限电的风险，43%的企业表示担忧，25%的企业已有相关计划或设备来应付停电。Peters Davis补充道“51%的塑料公司称断电风险可能会影响他们在英国的投资，这一点令人担忧。政府必须加快复位被废除的发电站，加大投资开发气田和转废为能项目。”']"
['北欧化工称净利润4.23亿欧元是“惊喜”'],"['\r\n   \r\n   ', '2014-3-4']",727e6284-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000总部位于奥地利的原材料供应商北欧化工（Borealis）公司高管表示，该集团2013年达到4.23亿欧元的净利润是个惊喜。', '\u3000\u3000首席执行官Mark Garrett表示，尽管聚烯烃市场显现出好转迹象，但鉴于企业内部正在转型，公司深知2013年将会遇到诸多困难。', '\u3000\u3000但考虑到多宗收购，其位于阿联酋阿布扎比的博禄3合资项目的持续进展，外加肥料市场的疲软，其利润额""超过预期""。', '\u3000\u3000他补充说，原本认为利润额能达到“3”开头的数字。', '\u3000\u3000北欧化工公布的去年销售净额为81.4亿欧元，创下历史新高。', '\u3000\u3000Garrett说，该公司的转型对利润额的影响还将继续下去，而2014年也将是整合的一年。', '\u3000\u3000但到2015/16财年，底线收益将会出现""显著的改变""，因为博禄工厂在全面投产后将增产250万吨产能。', '\u3000\u3000他补充说，经过这段时期后，净利润占销售总额的比例必定会上升。', '\u3000\u3000Garrett表示，随着两年时间里利润额的提升，该公司将有充裕的现金用于投资，其将会考虑适当的投资机会。', '\u3000\u3000在市场方面，东欧展现出增长潜力，该地区农业和石油天然气行业生产率的提高有望带来实际的输出流。', '\u3000\u3000他补充说，不利的一面是""当地的民主仍出于起步阶段，而且可能出现政治腐败。""', '\u3000\u3000Garrett同时指出西欧市场的停滞，政客们未能顺利在能源、劳动力和金融市场上推行改革。']"
['美环保署出台燃油质量新标准 汽油含硫量降低2/3'],"['\r\n   \r\n   ', '2014-3-5']",73b61cd2-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000新华社消息，美国环境保护署3月3日出台汽车废气排放与燃油质量新标准，其中包括将汽油含硫量降低三分之二等内容，以期进一步减少由汽车尾气造成的空气污染。', '\u3000\u3000在燃油质量方面，新标准要求汽油含硫量从现在的百万分之三十降至百万分之十。在汽车尾气方面，会形成雾霾的挥发性有机化合物与氮氧化物排放要降低80％，粉尘等颗粒物排放要降低70％，基本消除汽油蒸气排放。此外，新规还要求车尾气中的苯等有毒污染物排放量降低30％。', '\u3000\u3000公开资料显示，三聚环保主要从事脱硫净化剂、脱硫催化剂的研发、生产、销售及相关技术服务。公司以铁系脱硫材料为核心的系列产品应用取得更大的进展,脱硫剂产品在美国获得认可。三聚环保的脱硫剂、脱氯剂、脱砷剂等净化剂产品已出口美国。']"
['米其林将在加拿大减产小尺寸轮胎 裁员500人'],"['\r\n   \r\n   ', '2014-3-5']",7535a046-9c79-11e8-9260-000c29c468ed,"['\u3000\u3000综合外电报道，米其林北美公司日前宣布，未来18个月中，该公司位于加拿大新斯科舍省的皮克图县（Pictou County）工厂中几乎所有轮胎生产业务都将被终止。', '\u3000\u3000米其林北美公司总裁Grant Ferguson表示，自皮克图县工厂于1971年建成以来，市场需求发生了巨大的转变，该工厂生产的14至16英寸的小尺寸轿车轮胎面临着市场需求的不断萎缩，而斥资对该工厂进行升级也不符合成本效益，因此，该公司作出了关闭工厂轮胎业务的决定。', '\u3000\u3000米其林将分两个阶段终止皮克图县工厂的轮胎生产业务，首先该工厂将于今年6月底停产小尺寸轿车轮胎，此举将对200名员工造成影响；之后米其林将在2015年6月底之前逐步削减工厂中余下的产能，最终将有大约500名员工遭到裁撤。', '\u3000\u3000皮克图县工厂目前雇佣了1,000余名员工，轮胎产能大约为4万吨/年。米其林位于布里奇沃特（Bridgewater）与沃特维尔（Waterville）的两座轮胎厂中的生产业务将不会受到影响。']"
